track	full_name	url	language	updated	description
Track 3 / Revenue Recovery	soumyadip-giri/ai-revenue-recovery	https://github.com/soumyadip-giri/ai-revenue-recovery	Python	2026-08-22T10:44:20Z	AI Revenue Recovery — Razorpay Buildathon Track 03. Detects failed payments, abandoned checkouts, overdue invoices; recovers revenue using ML-driven interventions with RBI/TRAI compliance.
Track 2 / Risk	Sowmiya550/Razorpay-AI-Risk-Manager	https://github.com/Sowmiya550/Razorpay-AI-Risk-Manager	JavaScript	2026-08-21T17:59:36Z	
Track 1 / Growth-Commerce	sparshsinha567/razorpay-agentic-commerce	https://github.com/sparshsinha567/razorpay-agentic-commerce	JavaScript	2026-08-25T18:43:15Z	
Unknown	Spraveen8-chary/Razorpay-Buildathon-Vasool	https://github.com/Spraveen8-chary/Razorpay-Buildathon-Vasool	Python	2026-08-24T16:31:55Z	
Track 3 / Revenue Recovery	Sree-26/Recovery-Agent	https://github.com/Sree-26/Recovery-Agent	Python	2026-08-24T05:03:39Z	AI agent for payment failure root-cause detection and bounded revenue recovery — Razorpay AI Buildathon 2026
Track 3 / Revenue Recovery	sreechandhana54/recovr-ai-revenue-recovery	https://github.com/sreechandhana54/recovr-ai-revenue-recovery	Python	2026-08-22T07:24:32Z	AI Revenue Recovery Agent — built for the Razorpay AI Buildathon (Track 3)
Track 2 / Risk	srijan2607/fraud-pulse	https://github.com/srijan2607/fraud-pulse	Python	2026-08-23T05:52:55Z	Chargeback risk manager for card-not-present fraud: detects coordinated payment campaigns, prices the fix in rupees before anyone acts, and requires human approval. Razorpay AI Buildathon — AI Risk Manager track.
Unknown	srikrishna0603/razorpay-buildathon	https://github.com/srikrishna0603/razorpay-buildathon	Python	2026-08-22T17:51:30Z	
Track 4 / Finance Controller	sris16/ai-finance-controller	https://github.com/sris16/ai-finance-controller	Python	2026-08-28T07:09:25Z	AI-powered multi-source financial reconciliation and finance operations controller for the Razorpay AI Buildathon 2026.
Track 3 / Revenue Recovery	srishti-1935/payment-recovery-agent	https://github.com/srishti-1935/payment-recovery-agent	Python	2026-08-26T16:19:45Z	AI agent that detects and resolves ambiguous/failed UPI payments on Razorpay's test-mode API, with reasoned recovery actions and a full audit trail
Unknown	Srivardhan21/Razorpay-buildathon	https://github.com/Srivardhan21/Razorpay-buildathon	Python	2026-08-27T11:21:40Z	
Track 4 / Finance Controller	SRIVIDHYASURYA/ledgermatch-reconciliation-agent	https://github.com/SRIVIDHYASURYA/ledgermatch-reconciliation-agent	Python	2026-08-26T17:47:58Z	AI agent that reconciles internal ledger records against bank statements, flags mismatches, and produces a full audit trail — built for the Razorpay AI Buildathon (AI Finance Controller track)
Track 2 / Risk	stack-ajit/AI_risk_manager	https://github.com/stack-ajit/AI_risk_manager	Python	2026-08-24T12:21:28Z	ML chargeback risk detector and evidence responder that scores authorisations in real time and optimizes on rupee cost, not accuracy — saves ₹27.6L net on held-out test data. Built for Razorpay Buildathon Track 02.
Track 2 / Risk	StealBird/RazorPay-ai_risk_manager	https://github.com/StealBird/RazorPay-ai_risk_manager	Python	2026-08-25T12:23:58Z	A repository made for Razorpay AI buildathon 2026
Track 1 / Growth-Commerce	sting-raider/project-dante	https://github.com/sting-raider/project-dante	Python	2026-08-26T13:49:02Z	An end-to-end agentic commerce runtime that binds AI purchases to merchant promises, tracks buyer rights through fulfillment, and autonomously resolves breaches with policy-gated Razorpay payments and refunds.
Unknown	subhamraj05/ai-event-platform	https://github.com/subhamraj05/ai-event-platform		2026-05-18T22:32:16Z	An AI-powered full-stack SaaS platform for event and hackathon management using React, TypeScript, Node.js, PostgreSQL, Prisma, Socket.IO, OpenAI APIs, Razorpay, and JWT authentication with real-time collaboration and AI-assisted automation features.
Track 1 / Growth-Commerce	SubhuPanda21/Razorpay-Agentic-Commerce	https://github.com/SubhuPanda21/Razorpay-Agentic-Commerce	Python	2026-08-26T19:41:08Z	
Unknown	subinita01/Manifest---Razorpay-AI-builder-Hackathon	https://github.com/subinita01/Manifest---Razorpay-AI-builder-Hackathon	Python	2026-08-27T09:45:29Z	
Track 3 / Revenue Recovery	Sudhanshu1582001/razorpay-recovery-agent	https://github.com/Sudhanshu1582001/razorpay-recovery-agent	JavaScript	2026-08-22T06:32:32Z	AI-powered payment failure recovery agent built for Razorpay Buildathon
Track 2 / Risk	Sudhanshukumar0007/ai-risk-manager	https://github.com/Sudhanshukumar0007/ai-risk-manager	Python	2026-08-26T10:59:01Z	AI-powered COD/RTO risk management system with ML risk scoring, cost-aware decision routing, Razorpay payment controls, idempotent webhooks, and explainable audit trails.
Track 3 / Revenue Recovery	SudhanvaJ-bit/revenue-recovery-agent	https://github.com/SudhanvaJ-bit/revenue-recovery-agent	Python	2026-08-27T13:32:43Z	AI-powered B2B receivables recovery agent — LangGraph pipeline with a compliance gate, promise-to-pay stopping rules, and a full audit trail. Built for Razorpay AI Buildathon, Track 3.
Unknown	Sudip-2/AutoCV-AI-Resume-Builder	https://github.com/Sudip-2/AutoCV-AI-Resume-Builder	TypeScript	2026-06-02T07:09:47Z	AI-powered saas resume builder using Gemini, RazorPay, Next.js, Typescript with modern ui using shadcn and TailwindCSS.
Unknown	suga528027-sketch/Razorpay-AI-Buildathon	https://github.com/suga528027-sketch/Razorpay-AI-Buildathon	Java	2026-08-27T17:28:44Z	
Unknown	suhaan07/razorpay_buildathon	https://github.com/suhaan07/razorpay_buildathon	Python	2026-08-27T22:51:29Z	
Unknown	sujalbistaa/razorpay-buildathon	https://github.com/sujalbistaa/razorpay-buildathon	Python	2026-08-25T13:15:34Z	
Unknown	SumarPohz/smrai-studio	https://github.com/SumarPohz/smrai-studio	EJS	2026-03-26T10:01:28Z	AI-powered Resume Builder built with Node.js, Express, EJS, and PostgreSQL. Users can create, preview, and download modern A4-style resumes with AI-generated content. Includes Razorpay integration for paid templates, secure sessions, and responsive design.
Unknown	sumeraaatifa-cpu/razorpay-growth-network	https://github.com/sumeraaatifa-cpu/razorpay-growth-network		2026-08-20T11:19:32Z	Hackathon submission for Razorpay Growth Network — AI-powered post-payment merchant discovery and recommendation prototype.
Unknown	SunidhiSingh16/razorPay-Project	https://github.com/SunidhiSingh16/razorPay-Project		2026-08-25T20:02:51Z	RazorPay Buildathon Project.....
Track 3 / Revenue Recovery	SuprathikJoshua/Recoup	https://github.com/SuprathikJoshua/Recoup	TypeScript	2026-08-26T11:11:31Z	AI-powered recovery engine for failed UPI Autopay/NACH payments — classifies failure root cause, executes smart retries, and tracks measured ₹ recovered with full audit trail. Built for Razorpay AI Buildathon 2026.
Track 1 / Growth-Commerce	Suryaaa81/AgentReady	https://github.com/Suryaaa81/AgentReady	Python	2026-08-27T13:11:33Z	AI-powered Agentic Commerce Gateway for Razorpay AI Buildathon 2026
Track 2 / Risk	suryakshar1205/sentinelgraph	https://github.com/suryakshar1205/sentinelgraph	Python	2026-08-28T06:45:54Z	SentinelGraph — AI-Powered Early-Warning System for Coordinated Merchant Abuse (Razorpay Buildathon 2026 • Track 02)
Track 4 / Finance Controller	SuryaSK-dev/razorpay-ai-finance-controller	https://github.com/SuryaSK-dev/razorpay-ai-finance-controller	Python	2026-08-26T04:28:13Z	AI Finance Controller - Multi-Source Reconciliation Engine with Integrated Tax Validation (Razorpay Buildathon Track 04)
Track 1 / Growth-Commerce	SuyashSharma365/razoragent	https://github.com/SuyashSharma365/razoragent	Python	2026-08-22T11:05:17Z	AI-powered agentic commerce platform that enables AI buyers to discover products, make intelligent purchase decisions, and execute bounded payments through Razorpay test APIs.
Track 3 / Revenue Recovery	SVIGHNESH/recoup	https://github.com/SVIGHNESH/recoup	TypeScript	2026-08-22T22:15:51Z	Recoup — AI revenue recovery agent for failed UPI autopay mandates: Hinglish negotiation, promise-to-pay ledger, RBI-style compliance, audit trail. Razorpay Buildathon Track 03.
Track 3 / Revenue Recovery	tanishh18/ReviveX	https://github.com/tanishh18/ReviveX		2026-08-23T19:39:01Z	Razorpay Project (AI REVENUE RECOVERY)
Track 3 / Revenue Recovery	tanishkgupta365/recoverai-razorpay-buildathon	https://github.com/tanishkgupta365/recoverai-razorpay-buildathon	HTML	2026-08-23T07:47:09Z	Explainable AI revenue recovery agent for failed payments — predicts recoverability, prioritizes expected value, recommends safe next actions, and escalates high-risk cases with human-in-the-loop guardrails. Built for Razorpay AI Builder Internship 2026.
Track 3 / Revenue Recovery	tar7nic/PaisaBack	https://github.com/tar7nic/PaisaBack	Python	2026-08-27T05:58:24Z	Built for the Razorpay Buildathon (Track 3: AI Revenue Recovery). PaisaBack detects failed UPI mandates and subscription payments, diagnoses why they failed, and autonomously runs the right recovery play — retry, reminder, or a Hinglish nudge — for each customer, backed by ML-driven user segmentation and a full audit trail of every decision made.
Track 1 / Growth-Commerce	Tarani-V790/ai-revenue-recovery	https://github.com/Tarani-V790/ai-revenue-recovery	Python	2026-08-25T15:18:18Z	AI-powered Revenue Recovery platform designed to identify and reduce lost revenue. Detects payment failures, checkout abandonment, and overdue payments. Analyzes revenue at risk and recommends suitable recovery actions. Built with FastAPI, Python, AI/ML, and Razorpay Test APIs. Designed to automate and improve the payment recovery workflow.
Track 2 / Risk	TeenTornado/payguard	https://github.com/TeenTornado/payguard	Python	2026-08-25T05:40:55Z	PayGuard — payment-safety verifier (Razorpay AI Buildathon Track 02)
Unknown	tejashwinid2006/SynapseAI	https://github.com/tejashwinid2006/SynapseAI		2026-08-26T07:34:33Z	repository for razorpay buildathon
Track 4 / Finance Controller	tfthushaar/razorpay_buildathon	https://github.com/tfthushaar/razorpay_buildathon	Python	2026-08-27T14:30:37Z	AI settlement reconciliation with calibrated autonomy; causal-chain matching, fee-leak audit, and ERP posting. Razorpay AI Buildathon 2026, Track 04.
Track 2 / Risk	ThanushreeN27/rzp-fraud-spike-detector	https://github.com/ThanushreeN27/rzp-fraud-spike-detector	CSS	2026-08-28T05:48:37Z	An AI-powered risk management system to detect and prevent transaction fraud spikes for merchants, optimizing for precision and minimizing false-positive costs. Built for the Razorpay Buildathon.
Unknown	tharvin-byte/Razorpay-buildathon	https://github.com/tharvin-byte/Razorpay-buildathon		2026-08-26T14:27:30Z	
Track 1 / Growth-Commerce	thelivelyguy7-wq/Razorpay_AI_Revenue_Recovery	https://github.com/thelivelyguy7-wq/Razorpay_AI_Revenue_Recovery	Python	2026-08-26T12:33:33Z	Agent that detects revenue at risk, determines the right intervention, and executes a bounded recovery workflow: from payment failures and checkout abandonment to overdue receivables.
Track 3 / Revenue Recovery	thepratikmore/RecoverAI	https://github.com/thepratikmore/RecoverAI	Python	2026-08-26T06:18:52Z	AI-based payment recovery system built for Razorpay Buildathon Track 3
Track 3 / Revenue Recovery	Thesika-3105/RecoverAI	https://github.com/Thesika-3105/RecoverAI	TypeScript	2026-08-24T04:46:50Z	RecoverAI — Recover revenue. Safely.  RecoverAI is a risk-aware AI revenue recovery platform built for Razorpay AI Buildathon Track 03. It closes the loop from revenue-risk detection and Gemini-powered diagnosis to deterministic policy enforcement, bounded recovery execution, measurable revenue recovery, and auditable decision-making.
Unknown	Thesilentprogramer/Razorpay_Buildathon	https://github.com/Thesilentprogramer/Razorpay_Buildathon		2026-08-20T19:05:25Z	
Unknown	theunstopabble/TexFolio	https://github.com/theunstopabble/TexFolio	TypeScript	2026-08-26T18:27:38Z	AI-Powered LaTeX Resume Builder SaaS. LangGraph multi-agent coach (ATS scoring), real pdflatex rendering (Docker), FAANG-ready templates, Organizations with RBAC, BullMQ async PDF generation, Razorpay payments, GDPR compliance. Hono + MongoDB + Redis.
Track 2 / Risk	Thouseef68/razorpay-fraud-detector	https://github.com/Thouseef68/razorpay-fraud-detector	Python	2026-08-22T14:12:13Z	Two-layer fraud detection system for Razorpay AI Buildathon (Track: AI Risk Manager) — a cost-optimized Random Forest classifier plus a time-windowed spike detector, with honest precision/recall/false-positive-cost trade-offs on real transaction data.
Track 4 / Finance Controller	tnikithakl77/finsight-ai	https://github.com/tnikithakl77/finsight-ai	Python	2026-08-26T18:54:38Z	FinSight AI — Autonomous AI Finance Controller for the Razorpay AI Builder Internship 2026
Unknown	UDY2613/Mess_Management	https://github.com/UDY2613/Mess_Management	JavaScript	2026-05-05T18:20:01Z	A centralized mess management portal built for the D3 Fest Hackathon. It streamlines meal purchases via Razorpay and replaces paper coupons with a QR-code verification system for students and mess administrators.
Track 4 / Finance Controller	uppalasrichaitanya/Vouch	https://github.com/uppalasrichaitanya/Vouch	Python	2026-08-23T18:36:54Z	AI finance controller that reconciles payment-gateway vs bank settlements — deterministic matcher + LLM reasoning with cited evidence, measured precision/recall against ground truth, honest exceptions, zero-setup replay demo. Built for the Razorpay AI Buildathon (Track 4). Executing the rename now:
Unknown	Urvashi-v/Razorpay_buildathon	https://github.com/Urvashi-v/Razorpay_buildathon	Python	2026-08-27T21:28:55Z	
Unknown	user01-gif/RazorpayBuildathon	https://github.com/user01-gif/RazorpayBuildathon	Python	2026-08-23T14:41:18Z	
Track 2 / Risk	Vaibhav-Mathur-25/razorpay-ai-risk-manager	https://github.com/Vaibhav-Mathur-25/razorpay-ai-risk-manager	Jupyter Notebook	2026-08-27T21:39:13Z	AI-powered risk management for e-commerce: ML-based return-risk scoring + a human-gated LLM agent for chargeback dispute responses. Built for Razorpay's AI Risk Manager buildathon (Track 2).
Track 3 / Revenue Recovery	vaibhav375/recovery-ledger	https://github.com/vaibhav375/recovery-ledger	HTML	2026-08-26T23:00:14Z	Autonomous revenue-recovery agent for Indian payments — incremental recovery measured against a randomised no-contact holdout, gated by a deterministic compliance kernel. Razorpay AI Buildathon, Track 03.
Unknown	VaibhavYadav1409/salvage	https://github.com/VaibhavYadav1409/salvage	HTML	2026-08-23T12:49:03Z	Razorpay Hackathon Project 
Unknown	vaishbhagat/razorpay-buildathon	https://github.com/vaishbhagat/razorpay-buildathon	TypeScript	2026-08-21T14:24:00Z	
Unknown	vansh-shriv/Razorpay-Buildathon	https://github.com/vansh-shriv/Razorpay-Buildathon		2026-08-23T08:00:29Z	
Track 3 / Revenue Recovery	varalakshmikethavarapu02-eng/ai-revenue-recovery	https://github.com/varalakshmikethavarapu02-eng/ai-revenue-recovery	Python	2026-08-27T07:08:24Z	AI agent that detects revenue at risk (failed payments, abandoned checkouts, overdue invoices), diagnoses root cause, and executes a bounded recovery workflow — built for Razorpay Buildathon 2026.
Track 3 / Revenue Recovery	Varun-Dongare/ai-revenue-recovery	https://github.com/Varun-Dongare/ai-revenue-recovery	HTML	2026-08-25T20:46:01Z	Autonomous AI Revenue Recovery Suite (Razorpay Buildathon): Developed a full-stack autonomous agent using FastAPI and React to recover failed payments via dynamic webhook ingestion. Leveraged Google Gemini LLM to diagnose root causes and negotiate margin-safe discounts while enforcing strict compliance audit trails and (DND) stopping rules.
Track 1 / Growth-Commerce	Varunkumar-07/nexus-razorpay	https://github.com/Varunkumar-07/nexus-razorpay	Python	2026-08-24T08:04:32Z	N.E.X.U.S. - a dual-entry commerce engine where both humans and AI agents can shop, decide, and transact with a merchant, with every money action explainable, bounded, gated, and audited. Built for the Razorpay AI Buildathon (Track 01: AI Growth & Agentic Commerce).
Track 1 / Growth-Commerce	VeerGetGit/RazorPay_agentic_checkout	https://github.com/VeerGetGit/RazorPay_agentic_checkout	Python	2026-08-26T15:48:11Z	AI agent for conversational UPI checkout — Razorpay AI Buildathon 2026
Track 2 / Risk	venegallarupesh-source/merchantguard-ai	https://github.com/venegallarupesh-source/merchantguard-ai	Python	2026-08-26T15:29:59Z	Explainable AI for early detection of chargeback-driven merchant financial risk using XGBoost, SHAP, and cost-aware threshold optimization.
Track 1 / Growth-Commerce	Venkatesh200510/-razorgrow-ai	https://github.com/Venkatesh200510/-razorgrow-ai	JavaScript	2026-08-22T14:51:41Z	AI-powered agentic commerce platform that helps merchants grow revenue through personalized product recommendations, intelligent upselling, Razorpay payments, abandoned-checkout recovery, and real-time revenue analytics.
Track 2 / Risk	Vestcodes/vcecom	https://github.com/Vestcodes/vcecom	TypeScript	2026-02-05T11:10:51Z	A production-ready, India-first ecommerce platform that can evolve into a SaaS AI ecommerce builder and agency accelerator. Built specifically for the Indian market with deep GST integration, Razorpay payments, and seamless shipping provider integrations.
Unknown	Vignesh-Murugeshkumar/RazorPay-Buildathon	https://github.com/Vignesh-Murugeshkumar/RazorPay-Buildathon	Python	2026-08-26T05:43:00Z	
Unknown	Vikranthraosb/SnapCart	https://github.com/Vikranthraosb/SnapCart	EJS	2025-02-12T06:47:08Z	A shopping app developed at Infothon-2024, a 24-hour hackathon by VVCE, Mysore. It features secure payments via Razorpay, real-time order tracking with Leaflet.js, and strong authentication with password hashing.
Track 3 / Revenue Recovery	vinay-potnuri/razorpay_rie_recovery_engine	https://github.com/vinay-potnuri/razorpay_rie_recovery_engine	TypeScript	2026-08-23T15:12:04Z	Autonomous AI Revenue Recovery Engine for Razorpay recurring subscriptions. Powered by Gemini 3.7 + ML optimal retry scheduling, WhatsApp 1-click UPI intent, multilingual voice PTP agent, and deterministic fail-closed RBI compliance guardrails.
Track 1 / Growth-Commerce	Vinayreddy765/Merchantguard	https://github.com/Vinayreddy765/Merchantguard	JavaScript	2026-08-26T10:35:17Z	A policy gateway for agentic commerce - lets merchants safely expose their catalog to AI buyers with bounded, explainable spending controls, built on Razorpay MCP
Track 2 / Risk	vishnu1901-2006/SpikeSentinel-API	https://github.com/vishnu1901-2006/SpikeSentinel-API	Jupyter Notebook	2026-08-21T09:56:19Z	SpikeSentinel is an AI-driven transaction screening system built for the Razorpay AI Buildathon. It stops merchants from losing money to fraud spikes by evaluating transaction payloads in real time.
Track 2 / Risk	vishuweb/razorpay_ai_revenue_recovery	https://github.com/vishuweb/razorpay_ai_revenue_recovery	JavaScript	2026-08-25T07:33:34Z	AI  powered revenue recovery platform that detects revenue at risk, predicts recovery probability, and autonomously chooses and executes the best recovery action.
Track 3 / Revenue Recovery	Vivek-736/BUILDATHON_TRACK_THREE	https://github.com/Vivek-736/BUILDATHON_TRACK_THREE	TypeScript	2026-08-22T15:01:04Z	AI-powered revenue recovery for modern merchants. Detect payment failures, diagnose revenue at risk, execute bounded recovery workflows, and measure money recovered.
Track 4 / Finance Controller	viveksingh1401/reconai-finance-controller	https://github.com/viveksingh1401/reconai-finance-controller	JavaScript	2026-08-23T16:31:12Z	AI Finance Controller - Multi-Source Payment Reconciliation Agent | Razorpay AI Buildathon 2026 Track 4
Track 1 / Growth-Commerce	vrushank-srikar/Razorpay-AI-Builder-AI-Growth-Agentic-Commerce	https://github.com/vrushank-srikar/Razorpay-AI-Builder-AI-Growth-Agentic-Commerce	JavaScript	2026-08-23T15:23:55Z	
Track 4 / Finance Controller	VT765/tallyminds	https://github.com/VT765/tallyminds		2026-08-24T10:59:34Z	AI-powered reconciliation agent that matches bank, payment gateway, and ledger records — flagging mismatches with explainable reasoning and measured accuracy. Built for Razorpay Buildathon 2026 (Track 4: AI Finance Controller).
Unknown	vuser02454/Razorpay_buildathon	https://github.com/vuser02454/Razorpay_buildathon	TypeScript	2026-08-27T07:47:23Z	
Track 1 / Growth-Commerce	Vyoum/Track-01-AI-Growth-Agentic-Commerce-Merchant	https://github.com/Vyoum/Track-01-AI-Growth-Agentic-Commerce-Merchant	Python	2026-08-24T17:17:19Z	The project focuses on the agent that will increase the e commerce markets revenue and will eventually result in greater payments through razorpay 
Unknown	WasimMdRahman/RazorPay-Buildathon	https://github.com/WasimMdRahman/RazorPay-Buildathon		2026-08-25T22:09:49Z	
Unknown	WckD123/Razorpay-Hackathon-2019	https://github.com/WckD123/Razorpay-Hackathon-2019	PHP	2019-08-02T10:52:20Z	TBD
Track 3 / Revenue Recovery	x2ankit/remediate	https://github.com/x2ankit/remediate	Python	2026-08-27T16:22:00Z	AI-powered Financial Remediation Engine  built for @Razorpay AI Buildathon 2026 Track 03. Policy-bounded LLM agent that recovers failed payments via EMI conversion, Promise-to-Pay tracking & smart negotiation. #RazorpayBuildathon
Unknown	yaksharth/paytruth-razorpay-buildathon	https://github.com/yaksharth/paytruth-razorpay-buildathon	TypeScript	2026-08-26T12:03:04Z	
Track 1 / Growth-Commerce	yash112005/razorpay-agentic-checkout	https://github.com/yash112005/razorpay-agentic-checkout		2026-08-21T14:44:58Z	AI-powered conversational checkout agent — customers order via WhatsApp,  AI parses intent, validates against bounded rules, and completes payment  via Razorpay (test-mode), with full audit trail. Built for Razorpay AI  Buildathon 2026 — Track 01: AI Growth & Agentic Commerce.
Unknown	yashmahajan01082003/Razorpay-Payment-Feature	https://github.com/yashmahajan01082003/Razorpay-Payment-Feature	TypeScript	2026-05-13T13:26:05Z	It is the application with fully web-hook based razorpay payment verification for payments made by participants of the hackathon 
Unknown	yaswanthvuppala/razorpay_hackathon	https://github.com/yaswanthvuppala/razorpay_hackathon	Python	2026-08-26T20:04:33Z	
Track 1 / Growth-Commerce	YeshwanthRajSelvaraj/VERITY-Agentic-Commerce-Razorpay	https://github.com/YeshwanthRajSelvaraj/VERITY-Agentic-Commerce-Razorpay	JavaScript	2026-08-27T18:27:51Z	VERITY: Autonomous Bounded Agentic Commerce on Razorpay Rails | Razorpay AI Builder Internship 2026 Buildathon (Track 1)
Unknown	Yug42/Razorpay_Buildathon_copilot	https://github.com/Yug42/Razorpay_Buildathon_copilot	TypeScript	2026-08-27T12:44:06Z	This repository is about the Razorpay Buildathon project where I have created a co-pilot.
Track 3 / Revenue Recovery	YuganshThacker/recoup	https://github.com/YuganshThacker/recoup	Python	2026-08-27T08:39:03Z	Bounded revenue recovery agent for subscription e-mandate dunning. Detects revenue at risk, diagnoses the failure, gates every money action through a compliance policy engine, and measures incremental recovery against a randomised holdout. Razorpay AI Buildathon, Track 03.
Unknown	yvssshubam/razorpay-ai-buildathon	https://github.com/yvssshubam/razorpay-ai-buildathon	Python	2026-08-28T06:21:21Z	
Track 2 / Risk	zaidhasann/clarity	https://github.com/zaidhasann/clarity	JavaScript	2026-08-22T15:49:41Z	AI compliance-transparency layer for payment platform merchants — predicts account-freeze risk before it happens and auto-drafts evidence-backed appeal letters. Built for Razorpay's AI Risk Manager track
Unknown	Zummy09/RazorpayBuildathon	https://github.com/Zummy09/RazorpayBuildathon	Python	2026-08-27T13:36:27Z	
